sample_index,source_file,source_name,phase,frame_index,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,split
2681,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,287,128,-573207.3091312365,-4478.182102587785,1000.1880908432039,7.81396945971253,train
2682,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,288,128,-573206.8635881926,-4478.178621782755,1000.1880908432039,7.81396945971253,train
2683,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,289,128,-573206.222074189,-4478.1736099546015,1000.1880908432039,7.81396945971253,train
2684,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,290,128,-573205.3845644629,-4478.167066909867,1000.1880908432039,7.81396945971253,train
2685,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,291,128,-573204.4070860343,-4478.159430359643,1000.1880908432039,7.81396945971253,train
2686,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,292,128,-573203.3053091234,-4478.150822727526,1000.1880908432039,7.81396945971253,train
2687,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,293,128,-573202.1566452258,-4478.141848790827,1000.1880908432039,7.81396945971253,train
2689,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,295,128,-573199.9348713404,-4478.124491182347,1000.1880908432039,7.81396945971253,train
2690,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,296,128,-573198.9461569221,-4478.116766850954,1000.1880908432039,7.81396945971253,train
2691,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,297,128,-573198.1566135228,-4478.110598543147,1000.1880908432039,7.81396945971253,train
2693,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,299,128,-573197.0662290668,-4478.1020799145845,1000.1880908432039,7.81396945971253,train
2695,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,301,128,-573196.7553958534,-4478.099651530105,1000.1880908432039,7.81396945971253,train
2696,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,302,128,-573196.8422302434,-4478.100329923776,1000.1880908432039,7.81396945971253,train
2697,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,303,128,-573197.0675881396,-4478.10209053234,1000.1880908432039,7.81396945971253,train
2699,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,305,128,-573197.8118199552,-4478.1079048434,1000.1880908432039,7.81396945971253,train
2700,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,306,128,-573198.2925126269,-4478.111660254897,1000.1880908432039,7.81396945971253,train
2701,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,307,128,-573198.8114834189,-4478.11571471421,1000.1880908432039,7.81396945971253,train
2704,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,310,128,-573200.1865083604,-4478.126457096566,1000.1880908432039,7.81396945971253,train
2705,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,311,128,-573200.539432554,-4478.129214316828,1000.1880908432039,7.81396945971253,train
2707,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,313,128,-573200.9553785897,-4478.132463895232,1000.1880908432039,7.81396945971253,train
2708,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,314,128,-573201.0268535127,-4478.133022293068,1000.1880908432039,7.81396945971253,train
2710,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,316,128,-573200.9291083094,-4478.1322586586675,1000.1880908432039,7.81396945971253,train
2711,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,317,128,-573200.7634209011,-4478.13096422579,1000.1880908432039,7.81396945971253,train
2714,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,320,128,-573200.0514688641,-4478.125402100501,1000.1880908432039,7.81396945971253,train
2716,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,322,128,-573199.4936955879,-4478.12104449678,1000.1880908432039,7.81396945971253,train
2718,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,324,128,-573198.9370743057,-4478.1166958930135,1000.1880908432039,7.81396945971253,train
2719,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,325,128,-573198.6952522965,-4478.1148066585665,1000.1880908432039,7.81396945971253,train
2721,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,327,128,-573198.2081622281,-4478.111001267407,1000.1880908432039,7.81396945971253,train
2722,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,328,128,-573197.9504664569,-4478.108988019195,1000.1880908432039,7.81396945971253,train
2723,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,329,128,-573197.6756088727,-4478.106840694318,1000.1880908432039,7.81396945971253,train
2727,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,333,128,-573196.0928824149,-4478.094475643867,1000.1880908432039,7.81396945971253,train
2728,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,334,128,-573195.6136900432,-4478.090731953463,1000.1880908432039,7.81396945971253,train
2729,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,335,128,-573195.2142293454,-4478.087611166761,1000.1880908432039,7.81396945971253,train
2730,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,336,128,-573194.8797395055,-4478.0849979648865,1000.1880908432039,7.81396945971253,train
2731,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,337,128,-573194.6864019275,-4478.083487515059,1000.1880908432039,7.81396945971253,train
2732,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,338,128,-573194.6082229351,-4478.082876741681,1000.1880908432039,7.81396945971253,train
2733,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,339,128,-573194.7034629222,-4478.08362080408,1000.1880908432039,7.81396945971253,train
2734,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,340,128,-573194.9679045321,-4478.085686754157,1000.1880908432039,7.81396945971253,train
2735,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,341,128,-573195.4439545331,-4478.08940589479,1000.1880908432039,7.81396945971253,train
2737,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,343,128,-573196.9207915557,-4478.100943684029,1000.1880908432039,7.81396945971253,train
2738,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,344,128,-573197.8756166416,-4478.1084032550125,1000.1880908432039,7.81396945971253,train
2739,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,345,128,-573198.9329754546,-4478.116663870739,1000.1880908432039,7.81396945971253,train
2740,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,346,128,-573199.9817747901,-4478.124857615548,1000.1880908432039,7.81396945971253,train
2741,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,347,128,-573201.0139512342,-4478.132921494017,1000.1880908432039,7.81396945971253,train
2742,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,348,128,-573201.9265560859,-4478.140051219421,1000.1880908432039,7.81396945971253,train
2743,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,349,128,-573202.6973753306,-4478.14607324477,1000.1880908432039,7.81396945971253,train
2744,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,350,128,-573203.2476567681,-4478.150372318501,1000.1880908432039,7.81396945971253,train
2745,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,351,128,-573203.5773658397,-4478.152948170623,1000.1880908432039,7.81396945971253,train
2746,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,352,128,-573203.6703938133,-4478.153674951666,1000.1880908432039,7.81396945971253,train
2748,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,354,128,-573203.2250279154,-4478.150195530589,1000.1880908432039,7.81396945971253,train
2749,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,355,128,-573202.7312963641,-4478.1463382528445,1000.1880908432039,7.81396945971253,train
2750,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,356,128,-573202.0858303148,-4478.141295549334,1000.1880908432039,7.81396945971253,train
2753,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,359,128,-573199.7331654449,-4478.1229153550385,1000.1880908432039,7.81396945971253,train
2754,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,360,128,-573198.9251200717,-4478.1166025005605,1000.1880908432039,7.81396945971253,train
2757,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,363,128,-573197.0436632086,-4478.101903618817,1000.1880908432039,7.81396945971253,train
2758,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,364,128,-573196.6469236495,-4478.0988040910115,1000.1880908432039,7.81396945971253,train
2759,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,365,128,-573196.3936338099,-4478.09682526414,1000.1880908432039,7.81396945971253,train
2760,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,366,128,-573196.2320504228,-4478.095562893928,1000.1880908432039,7.81396945971253,train
2761,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,367,128,-573196.1949062006,-4478.095272704692,1000.1880908432039,7.81396945971253,train
2762,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,368,128,-573196.2265652877,-4478.09552004131,1000.1880908432039,7.81396945971253,train
2763,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,369,128,-573196.3346993901,-4478.096364838985,1000.1880908432039,7.81396945971253,train
2766,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,372,128,-573196.7409704174,-4478.099538831386,1000.1880908432039,7.81396945971253,train
2767,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,373,128,-573196.8896274437,-4478.100700214404,1000.1880908432039,7.81396945971253,train
2768,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,374,128,-573197.0246130615,-4478.101754789543,1000.1880908432039,7.81396945971253,train
2772,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,378,128,-573197.8956843585,-4478.108560034051,1000.1880908432039,7.81396945971253,train
2773,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,379,128,-573198.2517090174,-4478.111341476699,1000.1880908432039,7.81396945971253,train
2774,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,380,128,-573198.6446338122,-4478.114411201658,1000.1880908432039,7.81396945971253,train
2775,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,381,128,-573199.0916547065,-4478.117903552395,1000.1880908432039,7.81396945971253,train
2776,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,382,128,-573199.5636156524,-4478.121590747284,1000.1880908432039,7.81396945971253,train
2777,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,383,128,-573200.0955465474,-4478.125746457402,1000.1880908432039,7.81396945971253,train
2778,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,384,128,-573200.6530998196,-4478.13010234234,1000.1880908432039,7.81396945971253,train
2779,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,385,128,-573201.2521535847,-4478.134782449881,1000.1880908432039,7.81396945971253,train
2781,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,387,128,-573202.531380978,-4478.14477641389,1000.1880908432039,7.81396945971253,train
2782,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,388,128,-573203.2076009276,-4478.150059382247,1000.1880908432039,7.81396945971253,train
2783,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,389,128,-573203.9073138273,-4478.155525889276,1000.1880908432039,7.81396945971253,train
2784,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,390,128,-573204.5973666852,-4478.160916927228,1000.1880908432039,7.81396945971253,train
2785,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,391,128,-573205.2812888175,-4478.166260068887,1000.1880908432039,7.81396945971253,train
2786,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,392,128,-573205.9383469174,-4478.171393335292,1000.1880908432039,7.81396945971253,train
2787,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,393,128,-573206.587996037,-4478.176468719039,1000.1880908432039,7.81396945971253,train
2788,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,394,128,-573207.2012009474,-4478.181259382402,1000.1880908432039,7.81396945971253,train
2789,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,395,128,-573207.8056561727,-4478.185981688849,1000.1880908432039,7.81396945971253,train
2792,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,398,128,-573209.1926905874,-4478.196817895214,1000.1880908432039,7.81396945971253,train
2793,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,0,128,-573321.1418465709,-4479.071420676335,1048.5760468750013,8.192000366210948,train
2795,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,2,128,-573318.6660312673,-4479.0520783692755,1048.5760468750013,8.192000366210948,train
2796,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,3,128,-573316.5154438643,-4479.03527690519,1048.5760468750013,8.192000366210948,train
2797,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,4,128,-573313.7645566869,-4479.013785599116,1048.5760468750013,8.192000366210948,train
2798,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,5,128,-573310.43426944,-4478.98776773,1048.5760468750013,8.192000366210948,train
2800,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,7,128,-573302.501249991,-4478.925791015555,1048.5760468750013,8.192000366210948,train
2801,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,8,128,-573298.0480190485,-4478.891000148817,1048.5760468750013,8.192000366210948,train
2802,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,9,128,-573293.3961398179,-4478.854657342327,1048.5760468750013,8.192000366210948,train
2805,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,12,128,-573279.1437652269,-4478.743310665835,1048.5760468750013,8.192000366210948,train
2806,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,13,128,-573274.6255461475,-4478.708012079277,1048.5760468750013,8.192000366210948,train
2810,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,17,128,-573259.585458531,-4478.590511394774,1048.5760468750013,8.192000366210948,train
2811,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,18,128,-573257.0423755926,-4478.570643559317,1048.5760468750013,8.192000366210948,train
2813,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,20,128,-573253.2427549313,-4478.540959022901,1048.5760468750013,8.192000366210948,train
2814,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,21,128,-573252.063114,-4478.531743078125,1048.5760468750013,8.192000366210948,train
2815,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,22,128,-573251.3581067169,-4478.526235208726,1048.5760468750013,8.192000366210948,train
2817,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,24,128,-573251.1737604613,-4478.524795003604,1048.5760468750013,8.192000366210948,train
2818,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,25,128,-573251.5130815468,-4478.527445949584,1048.5760468750013,8.192000366210948,train
2821,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,28,128,-573253.1451768059,-4478.540196693796,1048.5760468750013,8.192000366210948,train
2822,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,29,128,-573253.6051475988,-4478.543790215615,1048.5760468750013,8.192000366210948,train
2824,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,31,128,-573254.0332051502,-4478.547134415236,1048.5760468750013,8.192000366210948,train
2825,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,32,128,-573253.9450684233,-4478.546445847057,1048.5760468750013,8.192000366210948,train
2826,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,33,128,-573253.6352319629,-4478.54402524971,1048.5760468750013,8.192000366210948,train
2827,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,34,128,-573253.0545668361,-4478.539488803407,1048.5760468750013,8.192000366210948,train
2829,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,36,128,-573251.137144412,-4478.524508940719,1048.5760468750013,8.192000366210948,train
2830,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,37,128,-573249.8470866152,-4478.514430364181,1048.5760468750013,8.192000366210948,train
2831,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,38,128,-573248.3300779676,-4478.502578734122,1048.5760468750013,8.192000366210948,train
2832,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,39,128,-573246.6672754757,-4478.489588089654,1048.5760468750013,8.192000366210948,train
2836,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,43,128,-573239.5130562348,-4478.433695751834,1048.5760468750013,8.192000366210948,train
2837,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,44,128,-573237.78937126,-4478.420229462969,1048.5760468750013,8.192000366210948,train
2839,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,46,128,-573234.8988362019,-4478.397647157827,1048.5760468750013,8.192000366210948,train
2840,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,47,128,-573233.793713243,-4478.389013384711,1048.5760468750013,8.192000366210948,train
2842,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,49,128,-573232.3194183081,-4478.377495455532,1048.5760468750013,8.192000366210948,train
2844,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,51,128,-573231.9295263583,-4478.374449424674,1048.5760468750013,8.192000366210948,train
2846,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,53,128,-573232.408379676,-4478.378190466219,1048.5760468750013,8.192000366210948,train
2847,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,54,128,-573232.8804343652,-4478.3818783934785,1048.5760468750013,8.192000366210948,train
2849,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,56,128,-573234.1269045557,-4478.3916164418415,1048.5760468750013,8.192000366210948,train
2850,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,57,128,-573234.8388390414,-4478.397178430011,1048.5760468750013,8.192000366210948,train
2851,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,58,128,-573235.5495439805,-4478.402730812348,1048.5760468750013,8.192000366210948,train
2852,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,59,128,-573236.2510175931,-4478.408211074946,1048.5760468750013,8.192000366210948,train
2854,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,61,128,-573237.5127450718,-4478.418068320873,1048.5760468750013,8.192000366210948,train
2856,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,63,128,-573238.5485086567,-4478.42616022388,1048.5760468750013,8.192000366210948,train
2857,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,64,128,-573238.9426850392,-4478.429239726869,1048.5760468750013,8.192000366210948,train
2858,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,65,128,-573239.2623207279,-4478.431736880687,1048.5760468750013,8.192000366210948,train
2860,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,67,128,-573239.6314038588,-4478.434620342647,1048.5760468750013,8.192000366210948,train
2861,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,68,128,-573239.6714066372,-4478.434932864353,1048.5760468750013,8.192000366210948,train
2862,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,69,128,-573239.612124864,-4478.4344697255,1048.5760468750013,8.192000366210948,train
2863,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,70,128,-573239.4207912686,-4478.432974931786,1048.5760468750013,8.192000366210948,train
2867,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,74,128,-573237.1361560882,-4478.415126219439,1048.5760468750013,8.192000366210948,train
2868,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,75,128,-573236.239287989,-4478.408119437414,1048.5760468750013,8.192000366210948,train
2869,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,76,128,-573235.2446360465,-4478.400348719113,1048.5760468750013,8.192000366210948,train
2870,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,77,128,-573234.2474768467,-4478.392558412865,1048.5760468750013,8.192000366210948,train
2873,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,80,128,-573231.3325987548,-4478.369785927772,1048.5760468750013,8.192000366210948,train
2874,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,81,128,-573230.4517018344,-4478.362903920582,1048.5760468750013,8.192000366210948,train
2878,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,fcc,85,128,-573227.7937967794,-4478.342139037339,1048.5760468750013,8.192000366210948,train
