sample_index,source_file,source_name,phase,frame_index,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,split
2609,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,215,128,-573198.2104132901,-4478.111018853829,1000.1880908432039,7.81396945971253,train
2610,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,216,128,-573198.0010977305,-4478.109383576019,1000.1880908432039,7.81396945971253,train
2611,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,217,128,-573197.6402235945,-4478.106564246832,1000.1880908432039,7.81396945971253,train
2612,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,218,128,-573197.1461995208,-4478.102704683756,1000.1880908432039,7.81396945971253,train
2613,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,219,128,-573196.59752097,-4478.098418132578,1000.1880908432039,7.81396945971253,train
2614,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,220,128,-573196.0034889302,-4478.093777257267,1000.1880908432039,7.81396945971253,train
2615,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,221,128,-573195.4254751448,-4478.089261524568,1000.1880908432039,7.81396945971253,test
2616,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,222,128,-573194.9027114935,-4478.085177433543,1000.1880908432039,7.81396945971253,test
2617,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,223,128,-573194.5067527652,-4478.082084005978,1000.1880908432039,7.81396945971253,train
2618,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,224,128,-573194.2451675344,-4478.080040371363,1000.1880908432039,7.81396945971253,train
2619,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,225,128,-573194.1639313429,-4478.079405713616,1000.1880908432039,7.81396945971253,test
2620,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,226,128,-573194.2349122433,-4478.079960251901,1000.1880908432039,7.81396945971253,train
2621,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,227,128,-573194.4675614303,-4478.081777823674,1000.1880908432039,7.81396945971253,train
2622,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,228,128,-573194.8157750609,-4478.084498242663,1000.1880908432039,7.81396945971253,train
2623,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,229,128,-573195.2768517245,-4478.0881004040975,1000.1880908432039,7.81396945971253,test
2624,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,230,128,-573195.7823388666,-4478.092049522395,1000.1880908432039,7.81396945971253,train
2625,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,231,128,-573196.3115916171,-4478.096184309508,1000.1880908432039,7.81396945971253,train
2626,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,232,128,-573196.7738756498,-4478.099795903514,1000.1880908432039,7.81396945971253,test
2627,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,233,128,-573197.1357287156,-4478.10262288059,1000.1880908432039,7.81396945971253,train
2628,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,234,128,-573197.343729557,-4478.104247887164,1000.1880908432039,7.81396945971253,test
2629,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,235,128,-573197.3812275272,-4478.104540840056,1000.1880908432039,7.81396945971253,train
2630,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,236,128,-573197.219180458,-4478.103274847328,1000.1880908432039,7.81396945971253,train
2631,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,237,128,-573196.9136357774,-4478.100887779511,1000.1880908432039,7.81396945971253,train
2632,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,238,128,-573196.4518898498,-4478.097280389452,1000.1880908432039,7.81396945971253,train
2633,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,239,128,-573195.9026106078,-4478.092989145373,1000.1880908432039,7.81396945971253,train
2634,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,240,128,-573195.2409578655,-4478.087819983324,1000.1880908432039,7.81396945971253,train
2635,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,241,128,-573194.5389109091,-4478.082335241477,1000.1880908432039,7.81396945971253,test
2636,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,242,128,-573193.7655837269,-4478.076293622867,1000.1880908432039,7.81396945971253,test
2637,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,243,128,-573193.0067049745,-4478.070364882613,1000.1880908432039,7.81396945971253,train
2638,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,244,128,-573192.3255388112,-4478.065043271962,1000.1880908432039,7.81396945971253,train
2639,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,245,128,-573191.7841982188,-4478.060814048585,1000.1880908432039,7.81396945971253,train
2640,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,246,128,-573191.4304876163,-4478.058050684503,1000.1880908432039,7.81396945971253,test
2641,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,247,128,-573191.2994378534,-4478.05702685823,1000.1880908432039,7.81396945971253,train
2642,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,248,128,-573191.3599159751,-4478.057499343556,1000.1880908432039,7.81396945971253,train
2643,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,249,128,-573191.6564057949,-4478.059815670273,1000.1880908432039,7.81396945971253,train
2644,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,250,128,-573192.135591908,-4478.063559311781,1000.1880908432039,7.81396945971253,train
2645,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,251,128,-573192.8062392379,-4478.068798744046,1000.1880908432039,7.81396945971253,train
2646,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,252,128,-573193.6145273366,-4478.075113494817,1000.1880908432039,7.81396945971253,train
2647,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,253,128,-573194.5603706244,-4478.082502895503,1000.1880908432039,7.81396945971253,train
2648,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,254,128,-573195.5810559721,-4478.090476999782,1000.1880908432039,7.81396945971253,train
2649,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,255,128,-573196.6525094669,-4478.09884773021,1000.1880908432039,7.81396945971253,test
2650,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,256,128,-573197.6908754127,-4478.106959964161,1000.1880908432039,7.81396945971253,train
2651,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,257,128,-573198.6746287871,-4478.114645537399,1000.1880908432039,7.81396945971253,train
2652,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,258,128,-573199.5340417739,-4478.121359701358,1000.1880908432039,7.81396945971253,test
2653,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,259,128,-573200.2588469731,-4478.127022241977,1000.1880908432039,7.81396945971253,train
2654,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,260,128,-573200.815008927,-4478.131367257242,1000.1880908432039,7.81396945971253,train
2655,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,261,128,-573201.2519590234,-4478.13478092987,1000.1880908432039,7.81396945971253,train
2656,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,262,128,-573201.5556831261,-4478.137153774423,1000.1880908432039,7.81396945971253,train
2657,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,263,128,-573201.7698838098,-4478.138827217264,1000.1880908432039,7.81396945971253,train
2658,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,264,128,-573201.8832016812,-4478.139712513134,1000.1880908432039,7.81396945971253,test
2659,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,265,128,-573201.9423882145,-4478.140174907926,1000.1880908432039,7.81396945971253,train
2660,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,266,128,-573201.9522584645,-4478.140252019254,1000.1880908432039,7.81396945971253,train
2661,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,267,128,-573201.9583198008,-4478.140299373444,1000.1880908432039,7.81396945971253,train
2662,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,268,128,-573201.9423808674,-4478.140174850527,1000.1880908432039,7.81396945971253,train
2663,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,269,128,-573201.9542137387,-4478.140267294833,1000.1880908432039,7.81396945971253,train
2664,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,270,128,-573201.9654076865,-4478.140354747551,1000.1880908432039,7.81396945971253,train
2665,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,271,128,-573202.0218955306,-4478.140796058833,1000.1880908432039,7.81396945971253,train
2666,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,272,128,-573202.1148735713,-4478.141522449776,1000.1880908432039,7.81396945971253,train
2667,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,273,128,-573202.283515864,-4478.142839967688,1000.1880908432039,7.81396945971253,test
2668,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,274,128,-573202.5133343866,-4478.144635424896,1000.1880908432039,7.81396945971253,test
2669,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,275,128,-573202.8541417582,-4478.147297982486,1000.1880908432039,7.81396945971253,test
2670,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,276,128,-573203.2711131189,-4478.150555571241,1000.1880908432039,7.81396945971253,test
2671,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,277,128,-573203.7748068946,-4478.154490678864,1000.1880908432039,7.81396945971253,train
2672,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,278,128,-573204.3101898261,-4478.158673358016,1000.1880908432039,7.81396945971253,train
2673,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,279,128,-573204.9030555859,-4478.163305121765,1000.1880908432039,7.81396945971253,test
2674,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,280,128,-573205.4937374961,-4478.167919824188,1000.1880908432039,7.81396945971253,test
2675,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,281,128,-573206.0801526608,-4478.172501192663,1000.1880908432039,7.81396945971253,test
2676,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,282,128,-573206.6047175698,-4478.176599356014,1000.1880908432039,7.81396945971253,train
2677,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,283,128,-573207.0540474862,-4478.180109745986,1000.1880908432039,7.81396945971253,test
2678,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,284,128,-573207.3630735915,-4478.1825240124335,1000.1880908432039,7.81396945971253,train
2679,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,285,128,-573207.5392573838,-4478.183900448311,1000.1880908432039,7.81396945971253,train
2680,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,286,128,-573207.5198836933,-4478.183749091354,1000.1880908432039,7.81396945971253,train
2681,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,287,128,-573207.3091312365,-4478.182102587785,1000.1880908432039,7.81396945971253,train
2682,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,288,128,-573206.8635881926,-4478.178621782755,1000.1880908432039,7.81396945971253,train
2683,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,289,128,-573206.222074189,-4478.1736099546015,1000.1880908432039,7.81396945971253,train
2684,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,290,128,-573205.3845644629,-4478.167066909867,1000.1880908432039,7.81396945971253,train
2685,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,291,128,-573204.4070860343,-4478.159430359643,1000.1880908432039,7.81396945971253,train
2686,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,292,128,-573203.3053091234,-4478.150822727526,1000.1880908432039,7.81396945971253,train
2687,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,293,128,-573202.1566452258,-4478.141848790827,1000.1880908432039,7.81396945971253,train
2688,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,294,128,-573201.0001115231,-4478.132813371274,1000.1880908432039,7.81396945971253,test
2689,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,295,128,-573199.9348713404,-4478.124491182347,1000.1880908432039,7.81396945971253,train
2690,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,296,128,-573198.9461569221,-4478.116766850954,1000.1880908432039,7.81396945971253,train
2691,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,297,128,-573198.1566135228,-4478.110598543147,1000.1880908432039,7.81396945971253,train
2692,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,298,128,-573197.5053303593,-4478.105510393432,1000.1880908432039,7.81396945971253,test
2693,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,299,128,-573197.0662290668,-4478.1020799145845,1000.1880908432039,7.81396945971253,train
2694,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,300,128,-573196.8142441491,-4478.100111282415,1000.1880908432039,7.81396945971253,test
2695,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,301,128,-573196.7553958534,-4478.099651530105,1000.1880908432039,7.81396945971253,train
2696,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,302,128,-573196.8422302434,-4478.100329923776,1000.1880908432039,7.81396945971253,train
2697,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,303,128,-573197.0675881396,-4478.10209053234,1000.1880908432039,7.81396945971253,train
2698,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,304,128,-573197.3863914319,-4478.104581183062,1000.1880908432039,7.81396945971253,test
2699,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,305,128,-573197.8118199552,-4478.1079048434,1000.1880908432039,7.81396945971253,train
2700,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,306,128,-573198.2925126269,-4478.111660254897,1000.1880908432039,7.81396945971253,train
2701,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,307,128,-573198.8114834189,-4478.11571471421,1000.1880908432039,7.81396945971253,train
2702,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,308,128,-573199.3027685306,-4478.119552879145,1000.1880908432039,7.81396945971253,test
2703,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,309,128,-573199.7756969773,-4478.123247632635,1000.1880908432039,7.81396945971253,test
2704,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,310,128,-573200.1865083604,-4478.126457096566,1000.1880908432039,7.81396945971253,train
2705,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,311,128,-573200.539432554,-4478.129214316828,1000.1880908432039,7.81396945971253,train
2706,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,312,128,-573200.7837965149,-4478.131123410272,1000.1880908432039,7.81396945971253,test
2707,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,313,128,-573200.9553785897,-4478.132463895232,1000.1880908432039,7.81396945971253,train
2708,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,314,128,-573201.0268535127,-4478.133022293068,1000.1880908432039,7.81396945971253,train
2709,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,315,128,-573201.02514042,-4478.133008909531,1000.1880908432039,7.81396945971253,test
2710,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,316,128,-573200.9291083094,-4478.1322586586675,1000.1880908432039,7.81396945971253,train
2711,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,317,128,-573200.7634209011,-4478.13096422579,1000.1880908432039,7.81396945971253,train
2712,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,318,128,-573200.5429590135,-4478.129241867293,1000.1880908432039,7.81396945971253,test
2713,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,319,128,-573200.3142584707,-4478.127455144302,1000.1880908432039,7.81396945971253,test
2714,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,320,128,-573200.0514688641,-4478.125402100501,1000.1880908432039,7.81396945971253,train
2715,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,321,128,-573199.7883236046,-4478.123346278161,1000.1880908432039,7.81396945971253,test
2716,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,322,128,-573199.4936955879,-4478.12104449678,1000.1880908432039,7.81396945971253,train
2717,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,323,128,-573199.2216281232,-4478.1189189697125,1000.1880908432039,7.81396945971253,test
2718,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,324,128,-573198.9370743057,-4478.1166958930135,1000.1880908432039,7.81396945971253,train
2719,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,325,128,-573198.6952522965,-4478.1148066585665,1000.1880908432039,7.81396945971253,train
2720,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,326,128,-573198.4514035833,-4478.112901590494,1000.1880908432039,7.81396945971253,test
2721,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,327,128,-573198.2081622281,-4478.111001267407,1000.1880908432039,7.81396945971253,train
2722,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,328,128,-573197.9504664569,-4478.108988019195,1000.1880908432039,7.81396945971253,train
2723,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,329,128,-573197.6756088727,-4478.106840694318,1000.1880908432039,7.81396945971253,train
2724,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,330,128,-573197.3641878932,-4478.104407717916,1000.1880908432039,7.81396945971253,test
2725,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,331,128,-573196.9994545025,-4478.101558238301,1000.1880908432039,7.81396945971253,test
2726,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,332,128,-573196.5607865513,-4478.098131144932,1000.1880908432039,7.81396945971253,test
2727,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,333,128,-573196.0928824149,-4478.094475643867,1000.1880908432039,7.81396945971253,train
2728,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,334,128,-573195.6136900432,-4478.090731953463,1000.1880908432039,7.81396945971253,train
2729,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,335,128,-573195.2142293454,-4478.087611166761,1000.1880908432039,7.81396945971253,train
2730,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,336,128,-573194.8797395055,-4478.0849979648865,1000.1880908432039,7.81396945971253,train
2731,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,337,128,-573194.6864019275,-4478.083487515059,1000.1880908432039,7.81396945971253,train
2732,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,338,128,-573194.6082229351,-4478.082876741681,1000.1880908432039,7.81396945971253,train
2733,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,339,128,-573194.7034629222,-4478.08362080408,1000.1880908432039,7.81396945971253,train
2734,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,340,128,-573194.9679045321,-4478.085686754157,1000.1880908432039,7.81396945971253,train
2735,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,341,128,-573195.4439545331,-4478.08940589479,1000.1880908432039,7.81396945971253,train
2736,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,342,128,-573196.0913603461,-4478.094463752704,1000.1880908432039,7.81396945971253,test
2737,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,343,128,-573196.9207915557,-4478.100943684029,1000.1880908432039,7.81396945971253,train
2738,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,344,128,-573197.8756166416,-4478.1084032550125,1000.1880908432039,7.81396945971253,train
2739,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,345,128,-573198.9329754546,-4478.116663870739,1000.1880908432039,7.81396945971253,train
2740,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,346,128,-573199.9817747901,-4478.124857615548,1000.1880908432039,7.81396945971253,train
2741,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,347,128,-573201.0139512342,-4478.132921494017,1000.1880908432039,7.81396945971253,train
2742,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,348,128,-573201.9265560859,-4478.140051219421,1000.1880908432039,7.81396945971253,train
2743,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,349,128,-573202.6973753306,-4478.14607324477,1000.1880908432039,7.81396945971253,train
2744,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,fcc,350,128,-573203.2476567681,-4478.150372318501,1000.1880908432039,7.81396945971253,train
