sample_index,source_file,source_name,frame_index,phase,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,temperature_K,pressure_GPa,time_ps,split
2696,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,302,fcc,128,-573196.8422302434,-4478.100329923776,1000.1880908432039,7.81396945971253,4510.0234375,171.60899353027344,0.30300000309944153,train
2697,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,303,fcc,128,-573197.0675881396,-4478.10209053234,1000.1880908432039,7.81396945971253,4552.796875,171.92601013183594,0.30399999022483826,train
2698,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,304,fcc,128,-573197.3863914319,-4478.104581183062,1000.1880908432039,7.81396945971253,4445.0537109375,171.95899963378906,0.3050000071525574,train
2699,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,305,fcc,128,-573197.8118199552,-4478.1079048434,1000.1880908432039,7.81396945971253,4334.2607421875,171.78700256347656,0.3059999942779541,train
2700,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,306,fcc,128,-573198.2925126269,-4478.111660254897,1000.1880908432039,7.81396945971253,4313.3916015625,171.3560028076172,0.3070000112056732,train
2701,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,307,fcc,128,-573198.8114834189,-4478.11571471421,1000.1880908432039,7.81396945971253,4523.29541015625,170.89300537109375,0.30799999833106995,test
2702,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,308,fcc,128,-573199.3027685306,-4478.119552879145,1000.1880908432039,7.81396945971253,4389.158203125,171.0640106201172,0.3089999854564667,train
2703,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,309,fcc,128,-573199.7756969773,-4478.123247632635,1000.1880908432039,7.81396945971253,4435.3984375,171.17800903320312,0.3100000023841858,train
2704,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,310,fcc,128,-573200.1865083604,-4478.126457096566,1000.1880908432039,7.81396945971253,4385.46044921875,170.4300079345703,0.3109999895095825,train
2705,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,311,fcc,128,-573200.539432554,-4478.129214316828,1000.1880908432039,7.81396945971253,4496.017578125,169.27000427246094,0.31200000643730164,train
2706,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,312,fcc,128,-573200.7837965149,-4478.131123410272,1000.1880908432039,7.81396945971253,4531.45751953125,170.4219970703125,0.31299999356269836,train
2707,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,313,fcc,128,-573200.9553785897,-4478.132463895232,1000.1880908432039,7.81396945971253,4424.97216796875,170.9080047607422,0.3140000104904175,train
2708,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,314,fcc,128,-573201.0268535127,-4478.133022293068,1000.1880908432039,7.81396945971253,4492.388671875,170.24900817871094,0.3149999976158142,train
2709,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,315,fcc,128,-573201.02514042,-4478.133008909531,1000.1880908432039,7.81396945971253,4553.0166015625,169.58799743652344,0.3160000145435333,train
2710,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,316,fcc,128,-573200.9291083094,-4478.1322586586675,1000.1880908432039,7.81396945971253,4563.37158203125,170.93699645996094,0.31700000166893005,train
2711,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,317,fcc,128,-573200.7634209011,-4478.13096422579,1000.1880908432039,7.81396945971253,4640.45068359375,170.30699157714844,0.3179999887943268,train
2712,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,318,fcc,128,-573200.5429590135,-4478.129241867293,1000.1880908432039,7.81396945971253,4470.87646484375,170.0469970703125,0.3190000057220459,train
2713,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,319,fcc,128,-573200.3142584707,-4478.127455144302,1000.1880908432039,7.81396945971253,4450.7861328125,170.34201049804688,0.3199999928474426,train
2714,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,320,fcc,128,-573200.0514688641,-4478.125402100501,1000.1880908432039,7.81396945971253,4491.53369140625,170.53599548339844,0.32100000977516174,train
2715,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,321,fcc,128,-573199.7883236046,-4478.123346278161,1000.1880908432039,7.81396945971253,4469.0849609375,170.9239959716797,0.32199999690055847,train
2716,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,322,fcc,128,-573199.4936955879,-4478.12104449678,1000.1880908432039,7.81396945971253,4525.67333984375,170.7880096435547,0.3230000138282776,train
2717,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,323,fcc,128,-573199.2216281232,-4478.1189189697125,1000.1880908432039,7.81396945971253,4352.177734375,170.9390106201172,0.3240000009536743,train
2718,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,324,fcc,128,-573198.9370743057,-4478.1166958930135,1000.1880908432039,7.81396945971253,4365.04443359375,171.10800170898438,0.32499998807907104,test
2719,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,325,fcc,128,-573198.6952522965,-4478.1148066585665,1000.1880908432039,7.81396945971253,4170.26171875,171.57901000976562,0.32600000500679016,train
2720,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,326,fcc,128,-573198.4514035833,-4478.112901590494,1000.1880908432039,7.81396945971253,4231.74658203125,171.1739959716797,0.3269999921321869,train
2721,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,327,fcc,128,-573198.2081622281,-4478.111001267407,1000.1880908432039,7.81396945971253,4252.83251953125,170.91099548339844,0.328000009059906,train
2722,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,328,fcc,128,-573197.9504664569,-4478.108988019195,1000.1880908432039,7.81396945971253,4156.43603515625,171.84201049804688,0.32899999618530273,train
2723,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,329,fcc,128,-573197.6756088727,-4478.106840694318,1000.1880908432039,7.81396945971253,4253.2861328125,171.75601196289062,0.33000001311302185,test
2724,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,330,fcc,128,-573197.3641878932,-4478.104407717916,1000.1880908432039,7.81396945971253,4239.21533203125,172.2930145263672,0.3310000002384186,train
2725,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,331,fcc,128,-573196.9994545025,-4478.101558238301,1000.1880908432039,7.81396945971253,4422.73486328125,172.74200439453125,0.3319999873638153,train
2726,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,332,fcc,128,-573196.5607865513,-4478.098131144932,1000.1880908432039,7.81396945971253,4493.35546875,172.1680145263672,0.3330000042915344,train
2727,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,333,fcc,128,-573196.0928824149,-4478.094475643867,1000.1880908432039,7.81396945971253,4507.50830078125,171.47000122070312,0.33399999141693115,train
2728,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,334,fcc,128,-573195.6136900432,-4478.090731953463,1000.1880908432039,7.81396945971253,4427.0419921875,172.62901306152344,0.33500000834465027,val
2729,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,335,fcc,128,-573195.2142293454,-4478.087611166761,1000.1880908432039,7.81396945971253,4288.01123046875,174.80300903320312,0.335999995470047,test
2730,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,336,fcc,128,-573194.8797395055,-4478.0849979648865,1000.1880908432039,7.81396945971253,4421.75390625,172.97000122070312,0.3370000123977661,test
2731,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,337,fcc,128,-573194.6864019275,-4478.083487515059,1000.1880908432039,7.81396945971253,4373.13623046875,173.5290069580078,0.33799999952316284,train
2732,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,338,fcc,128,-573194.6082229351,-4478.082876741681,1000.1880908432039,7.81396945971253,4617.8828125,172.66000366210938,0.33899998664855957,train
2733,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,339,fcc,128,-573194.7034629222,-4478.08362080408,1000.1880908432039,7.81396945971253,4586.8662109375,171.5120086669922,0.3400000035762787,train
2734,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,340,fcc,128,-573194.9679045321,-4478.085686754157,1000.1880908432039,7.81396945971253,4563.59130859375,172.5170135498047,0.3409999907016754,train
2735,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,341,fcc,128,-573195.4439545331,-4478.08940589479,1000.1880908432039,7.81396945971253,4565.86474609375,171.6580047607422,0.34200000762939453,test
2736,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,342,fcc,128,-573196.0913603461,-4478.094463752704,1000.1880908432039,7.81396945971253,4564.0029296875,172.6540069580078,0.34299999475479126,train
2737,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,343,fcc,128,-573196.9207915557,-4478.100943684029,1000.1880908432039,7.81396945971253,4490.88818359375,172.9510040283203,0.3440000116825104,train
2738,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,344,fcc,128,-573197.8756166416,-4478.1084032550125,1000.1880908432039,7.81396945971253,4611.7822265625,171.72000122070312,0.3449999988079071,val
2739,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,345,fcc,128,-573198.9329754546,-4478.116663870739,1000.1880908432039,7.81396945971253,4761.611328125,170.4499969482422,0.34599998593330383,train
2740,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,346,fcc,128,-573199.9817747901,-4478.124857615548,1000.1880908432039,7.81396945971253,4679.2353515625,170.9390106201172,0.34700000286102295,train
2741,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,347,fcc,128,-573201.0139512342,-4478.132921494017,1000.1880908432039,7.81396945971253,4906.177734375,171.20700073242188,0.3479999899864197,train
2742,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,348,fcc,128,-573201.9265560859,-4478.140051219421,1000.1880908432039,7.81396945971253,4935.98193359375,169.9199981689453,0.3490000069141388,train
2743,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,349,fcc,128,-573202.6973753306,-4478.14607324477,1000.1880908432039,7.81396945971253,5068.048828125,168.947998046875,0.3499999940395355,test
2744,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,350,fcc,128,-573203.2476567681,-4478.150372318501,1000.1880908432039,7.81396945971253,5256.6123046875,170.3699951171875,0.35100001096725464,train
2745,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,351,fcc,128,-573203.5773658397,-4478.152948170623,1000.1880908432039,7.81396945971253,5178.29296875,170.3730010986328,0.35199999809265137,train
2746,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,352,fcc,128,-573203.6703938133,-4478.153674951666,1000.1880908432039,7.81396945971253,5165.34716796875,169.95700073242188,0.3529999852180481,train
2747,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,353,fcc,128,-573203.5613308502,-4478.1528228972675,1000.1880908432039,7.81396945971253,5229.09423828125,169.15000915527344,0.3540000021457672,train
2748,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,354,fcc,128,-573203.2250279154,-4478.150195530589,1000.1880908432039,7.81396945971253,5299.009765625,170.2209930419922,0.35499998927116394,test
2749,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,355,fcc,128,-573202.7312963641,-4478.1463382528445,1000.1880908432039,7.81396945971253,5244.798828125,171.02099609375,0.35600000619888306,val
2750,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,356,fcc,128,-573202.0858303148,-4478.141295549334,1000.1880908432039,7.81396945971253,5214.765625,169.822998046875,0.3569999933242798,train
2751,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,357,fcc,128,-573201.3508145873,-4478.135553238963,1000.1880908432039,7.81396945971253,5236.25927734375,169.2779998779297,0.3580000102519989,train
2752,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,358,fcc,128,-573200.5416637516,-4478.129231748059,1000.1880908432039,7.81396945971253,5181.740234375,171.18699645996094,0.35899999737739563,train
2753,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,359,fcc,128,-573199.7331654449,-4478.1229153550385,1000.1880908432039,7.81396945971253,5129.9755859375,171.52700805664062,0.36000001430511475,train
2754,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,360,fcc,128,-573198.9251200717,-4478.1166025005605,1000.1880908432039,7.81396945971253,5152.68603515625,172.04000854492188,0.3610000014305115,test
2755,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,361,fcc,128,-573198.2077072538,-4478.11099771292,1000.1880908432039,7.81396945971253,4991.08544921875,170.96701049804688,0.3619999885559082,train
2756,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,362,fcc,128,-573197.5603368155,-4478.105940131371,1000.1880908432039,7.81396945971253,5073.16796875,172.36700439453125,0.3630000054836273,train
2757,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,363,fcc,128,-573197.0436632086,-4478.101903618817,1000.1880908432039,7.81396945971253,5065.71044921875,173.19300842285156,0.36399999260902405,train
2758,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,364,fcc,128,-573196.6469236495,-4478.0988040910115,1000.1880908432039,7.81396945971253,5006.30517578125,172.0469970703125,0.36500000953674316,train
2759,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,365,fcc,128,-573196.3936338099,-4478.09682526414,1000.1880908432039,7.81396945971253,5071.701171875,171.3699951171875,0.3659999966621399,train
2760,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,366,fcc,128,-573196.2320504228,-4478.095562893928,1000.1880908432039,7.81396945971253,5202.0166015625,172.4300079345703,0.367000013589859,train
2761,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,367,fcc,128,-573196.1949062006,-4478.095272704692,1000.1880908432039,7.81396945971253,5177.73046875,173.1020050048828,0.36800000071525574,train
2762,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,368,fcc,128,-573196.2265652877,-4478.09552004131,1000.1880908432039,7.81396945971253,5160.400390625,172.0959930419922,0.36899998784065247,val
2763,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,369,fcc,128,-573196.3346993901,-4478.096364838985,1000.1880908432039,7.81396945971253,5135.02001953125,170.92800903320312,0.3700000047683716,train
2764,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,370,fcc,128,-573196.4619537088,-4478.09735901335,1000.1880908432039,7.81396945971253,5218.8251953125,172.96299743652344,0.3709999918937683,train
2765,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,371,fcc,128,-573196.6114016342,-4478.098526575267,1000.1880908432039,7.81396945971253,5220.12255859375,173.43101501464844,0.3720000088214874,train
2766,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,372,fcc,128,-573196.7409704174,-4478.099538831386,1000.1880908432039,7.81396945971253,5138.2197265625,172.3140106201172,0.37299999594688416,train
2767,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,373,fcc,128,-573196.8896274437,-4478.100700214404,1000.1880908432039,7.81396945971253,4901.40771484375,170.99600219726562,0.37400001287460327,test
2768,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,374,fcc,128,-573197.0246130615,-4478.101754789543,1000.1880908432039,7.81396945971253,5031.6025390625,172.71400451660156,0.375,train
2769,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,375,fcc,128,-573197.1819593636,-4478.102984057528,1000.1880908432039,7.81396945971253,4870.71923828125,171.90200805664062,0.37599998712539673,train
2770,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,376,fcc,128,-573197.3632808017,-4478.104400631263,1000.1880908432039,7.81396945971253,4695.74755859375,172.65501403808594,0.37700000405311584,train
2771,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,377,fcc,128,-573197.6099488867,-4478.106327725677,1000.1880908432039,7.81396945971253,4689.0068359375,171.04800415039062,0.3779999911785126,train
2772,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,378,fcc,128,-573197.8956843585,-4478.108560034051,1000.1880908432039,7.81396945971253,4716.77490234375,172.6999969482422,0.3790000081062317,train
2773,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,379,fcc,128,-573198.2517090174,-4478.111341476699,1000.1880908432039,7.81396945971253,4683.95068359375,170.38101196289062,0.3799999952316284,train
2774,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,380,fcc,128,-573198.6446338122,-4478.114411201658,1000.1880908432039,7.81396945971253,4818.44140625,171.65200805664062,0.38100001215934753,train
2775,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,381,fcc,128,-573199.0916547065,-4478.117903552395,1000.1880908432039,7.81396945971253,4824.2890625,171.3509979248047,0.38199999928474426,train
2776,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,382,fcc,128,-573199.5636156524,-4478.121590747284,1000.1880908432039,7.81396945971253,4770.099609375,170.73500061035156,0.382999986410141,train
2777,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,383,fcc,128,-573200.0955465474,-4478.125746457402,1000.1880908432039,7.81396945971253,4713.5166015625,170.04000854492188,0.3840000033378601,train
2778,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,384,fcc,128,-573200.6530998196,-4478.13010234234,1000.1880908432039,7.81396945971253,4746.04443359375,170.32400512695312,0.38499999046325684,test
2779,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,385,fcc,128,-573201.2521535847,-4478.134782449881,1000.1880908432039,7.81396945971253,4759.52001953125,169.84800720214844,0.38600000739097595,train
2780,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,386,fcc,128,-573201.8659680302,-4478.139577875236,1000.1880908432039,7.81396945971253,4645.94580078125,169.52200317382812,0.3869999945163727,val
2781,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,387,fcc,128,-573202.531380978,-4478.14477641389,1000.1880908432039,7.81396945971253,4653.83642578125,169.6439971923828,0.3880000114440918,train
2782,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,388,fcc,128,-573203.2076009276,-4478.150059382247,1000.1880908432039,7.81396945971253,4716.97412109375,168.6790008544922,0.3889999985694885,train
2783,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,389,fcc,128,-573203.9073138273,-4478.155525889276,1000.1880908432039,7.81396945971253,4712.5966796875,168.2779998779297,0.38999998569488525,train
2784,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,390,fcc,128,-573204.5973666852,-4478.160916927228,1000.1880908432039,7.81396945971253,4784.455078125,168.3209991455078,0.39100000262260437,val
2785,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,391,fcc,128,-573205.2812888175,-4478.166260068887,1000.1880908432039,7.81396945971253,4707.24365234375,168.10301208496094,0.3919999897480011,train
2786,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,392,fcc,128,-573205.9383469174,-4478.171393335292,1000.1880908432039,7.81396945971253,4657.1806640625,167.8920135498047,0.3930000066757202,train
2787,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,393,fcc,128,-573206.587996037,-4478.176468719039,1000.1880908432039,7.81396945971253,4669.77197265625,168.01499938964844,0.39399999380111694,train
2788,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,394,fcc,128,-573207.2012009474,-4478.181259382402,1000.1880908432039,7.81396945971253,4465.4638671875,167.2519989013672,0.39500001072883606,train
2789,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,395,fcc,128,-573207.8056561727,-4478.185981688849,1000.1880908432039,7.81396945971253,4631.3603515625,167.0380096435547,0.3959999978542328,train
2790,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,396,fcc,128,-573208.3389906309,-4478.190148364304,1000.1880908432039,7.81396945971253,4786.1806640625,166.94200134277344,0.3970000147819519,train
2791,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,397,fcc,128,-573208.8113181142,-4478.193838422767,1000.1880908432039,7.81396945971253,4691.5087890625,167.2449951171875,0.39800000190734863,test
2792,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.15_5000K.npz,3.15_5000K.npz,398,fcc,128,-573209.1926905874,-4478.196817895214,1000.1880908432039,7.81396945971253,4826.37841796875,166.50100708007812,0.39899998903274536,train
2793,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,0,fcc,128,-573321.1418465709,-4479.071420676335,1048.5760468750013,8.192000366210948,5138.00439453125,101.9739990234375,0.0010000000474974513,train
2794,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,1,fcc,128,-573320.1667506349,-4479.063802739335,1048.5760468750013,8.192000366210948,5335.6923828125,101.86199951171875,0.0020000000949949026,test
2795,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,2,fcc,128,-573318.6660312673,-4479.0520783692755,1048.5760468750013,8.192000366210948,4989.4912109375,102.83000946044922,0.003000000026077032,val
2796,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,3,fcc,128,-573316.5154438643,-4479.03527690519,1048.5760468750013,8.192000366210948,4891.548828125,103.44599914550781,0.004000000189989805,val
2797,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,4,fcc,128,-573313.7645566869,-4479.013785599116,1048.5760468750013,8.192000366210948,4791.3525390625,104.64300537109375,0.004999999888241291,train
2798,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,5,fcc,128,-573310.43426944,-4478.98776773,1048.5760468750013,8.192000366210948,4632.853515625,105.906005859375,0.006000000052154064,test
2799,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,6,fcc,128,-573306.6717491904,-4478.95837304055,1048.5760468750013,8.192000366210948,4373.12353515625,108.13199615478516,0.007000000216066837,test
2800,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,7,fcc,128,-573302.501249991,-4478.925791015555,1048.5760468750013,8.192000366210948,4082.78466796875,109.49100494384766,0.00800000037997961,train
2801,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,8,fcc,128,-573298.0480190485,-4478.891000148817,1048.5760468750013,8.192000366210948,3781.689208984375,113.06400299072266,0.008999999612569809,train
2802,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,9,fcc,128,-573293.3961398179,-4478.854657342327,1048.5760468750013,8.192000366210948,3467.498779296875,113.42900848388672,0.009999999776482582,train
2803,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,10,fcc,128,-573288.6171785165,-4478.81732170716,1048.5760468750013,8.192000366210948,3222.517333984375,115.406005859375,0.010999999940395355,train
2804,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/3.20_5000K.npz,3.20_5000K.npz,11,fcc,128,-573283.7728107031,-4478.779475083618,1048.5760468750013,8.192000366210948,2994.00341796875,118.23299407958984,0.012000000104308128,train
